user_id,behavior_1_total,behavior_2_total,behavior_3_total,behavior_4_total,behavior_1_bought_itm_avrg,behavior_2_bought_itm_avrg,behavior_3_bought_itm_avrg,behavior_1_unbought_itm_avrg,behavior_2_unbought_itm_avrg,behavior_3_unbought_itm_avrg,behavior_1_bought_catg_avrg,behavior_2_bought_catg_avrg,behavior_3_bought_catg_avrg,behavior_1_unbought_catg_avrg,behavior_2_unbought_catg_avrg,behavior_3_unbought_catg_avrg,behavior_1_similar_avrg,behavior_2_similar_avrg,behavior_3_similar_avrg,cycle_bought_itm_avrg,cycle_unbought_itm_avrg
75808886,178.0,0.0,9.0,4.0,5.0,0.0,0.5,2.107,0.0,0.093,5.0,0.0,0.5,6.32,0.0,0.28,0.0,0.0,0.0,1.0,1.16
135676027,1506.0,16.0,83.0,46.0,6.732,0.0,0.951,3.318,0.046,0.123,16.029,0.147,1.559,6.922,0.122,0.256,2.408,2.408,2.408,3.537,2.181
15057025,524.0,0.0,45.0,6.0,5.6,0.0,0.8,2.764,0.0,0.23,25.25,0.0,1.5,6.547,0.0,0.609,2.84,2.84,2.84,2.8,1.455
136659079,350.0,1.0,2.0,1.0,7.0,0.0,1.0,2.054,0.006,0.006,49.0,0.0,1.0,8.853,0.029,0.029,2.1,2.1,2.1,2.0,1.054
101335176,89.0,4.0,0.0,0.0,0.0,0.0,0.0,2.225,0.1,0.0,0.0,0.0,0.0,6.357,0.286,0.0,0.0,0.0,0.0,1000.0,1.0
6242446,186.0,8.0,0.0,2.0,6.5,0.5,0.0,2.585,0.108,0.0,12.0,1.0,0.0,10.333,0.4,0.0,3.75,3.75,3.75,3.0,1.262
51003537,1573.0,2.0,35.0,13.0,8.462,0.0,0.846,2.606,0.004,0.045,40.167,0.083,1.75,8.351,0.009,0.117,2.488,2.488,2.488,3.154,1.487
81969298,861.0,33.0,8.0,12.0,7.75,0.333,0.167,2.822,0.115,0.024,17.2,0.6,0.2,6.22,0.297,0.066,1.73,1.73,1.73,1.167,1.233
79706511,1043.0,18.0,43.0,23.0,4.565,0.0,1.261,2.337,0.046,0.035,23.333,0.083,3.083,10.014,0.208,0.083,3.046,3.046,3.046,1.87,1.489
110805144,43.0,5.0,6.0,5.0,4.8,0.6,1.2,3.167,0.333,0.0,4.667,0.667,1.0,9.5,1.0,0.0,2.0,2.0,2.0,1.0,1.0
85639324,72.0,4.0,1.0,3.0,4.667,0.0,0.333,3.053,0.211,0.0,4.667,0.0,0.333,4.462,0.308,0.0,0.0,0.0,0.0,1.0,1.0
80560285,280.0,0.0,35.0,34.0,3.667,0.0,0.917,2.151,0.0,0.116,4.318,0.0,0.955,5.533,0.0,0.333,0.75,0.75,0.75,1.167,1.256
127156383,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
137740450,607.0,1.0,4.0,2.0,4.0,0.0,0.0,2.349,0.004,0.016,29.5,0.0,0.0,9.589,0.018,0.071,2.392,2.392,2.392,1.0,1.137
74760356,772.0,1.0,24.0,15.0,4.286,0.0,1.0,2.808,0.004,0.041,11.692,0.0,1.308,9.25,0.016,0.109,1.784,1.784,1.784,1.0,1.155
119914664,301.0,6.0,0.0,3.0,7.667,0.333,0.0,2.059,0.037,0.0,27.333,0.667,0.0,6.545,0.121,0.0,2.424,2.424,2.424,1.667,1.022
114093476,1109.0,58.0,0.0,2.0,8.5,0.5,0.0,1.888,0.099,0.0,32.0,5.0,0.0,14.213,0.707,0.0,3.222,3.222,3.222,1.0,1.257
74399918,179.0,5.0,0.0,0.0,0.0,0.0,0.0,2.237,0.063,0.0,0.0,0.0,0.0,6.393,0.179,0.0,0.0,0.0,0.0,1000.0,1.863
35012787,23.0,0.0,1.0,1.0,6.0,0.0,0.0,5.0,0.0,0.333,7.0,0.0,1.0,7.0,0.0,0.0,2.0,2.0,2.0,1.0,1.667
69550262,124.0,0.0,1.0,5.0,3.4,0.0,0.0,2.488,0.0,0.023,6.2,0.0,0.0,5.294,0.0,0.059,2.8,2.8,2.8,4.2,1.372
60473530,8549.0,74.0,23.0,24.0,8.105,0.368,0.316,2.257,0.018,0.005,130.688,1.438,0.813,18.022,0.15,0.028,2.275,2.275,2.275,1.316,1.247
68632763,2950.0,1.0,36.0,26.0,6.261,0.0,0.609,2.245,0.001,0.018,50.688,0.0,1.25,14.483,0.011,0.092,2.128,2.128,2.128,1.826,1.283
85901503,4638.0,131.0,28.0,25.0,5.667,0.286,0.524,2.517,0.07,0.008,27.789,0.947,0.737,39.432,1.042,0.095,2.03,2.03,2.03,1.714,1.467
6734016,185.0,6.0,18.0,17.0,2.917,0.0,1.5,2.41,0.098,0.0,4.875,0.0,2.25,3.043,0.13,0.0,1.5,1.5,1.5,1.667,1.0
2474180,1086.0,27.0,21.0,8.0,5.714,0.0,1.0,2.224,0.058,0.03,58.0,0.4,4.0,6.661,0.217,0.009,2.489,2.489,2.489,1.286,1.207
22626502,829.0,0.0,26.0,7.0,6.667,0.0,0.833,2.243,0.0,0.062,16.25,0.0,1.25,8.261,0.0,0.239,2.542,2.542,2.542,1.0,1.27
47071435,604.0,0.0,59.0,13.0,10.091,0.0,1.091,2.894,0.0,0.287,29.0,0.0,3.889,12.792,0.0,0.958,2.988,2.988,2.988,3.455,1.369
90620114,219.0,25.0,13.0,0.0,0.0,0.0,0.0,1.319,0.151,0.078,0.0,0.0,0.0,3.712,0.424,0.22,0.0,0.0,0.0,1000.0,1.0
15024343,1396.0,1.0,68.0,34.0,3.625,0.0,1.25,2.689,0.002,0.078,143.833,0.0,8.833,15.182,0.03,0.455,3.345,3.345,3.345,1.0,1.06
79380698,183.0,1.0,0.0,4.0,4.667,0.0,0.0,1.739,0.011,0.0,15.667,0.333,0.0,4.154,0.0,0.0,2.0,2.0,2.0,1.0,1.0
97009883,630.0,50.0,36.0,16.0,5.692,0.154,0.538,2.4,0.223,0.135,10.5,0.2,0.6,6.985,0.708,0.446,2.305,2.305,2.305,1.077,1.335
58867936,1035.0,0.0,46.0,24.0,4.5,0.0,0.864,2.182,0.0,0.066,21.15,0.0,1.7,6.469,0.0,0.148,2.308,2.308,2.308,1.409,1.117
36061410,2822.0,9.0,133.0,6.0,24.0,0.333,3.667,2.451,0.007,0.109,150.333,0.667,12.667,11.922,0.036,0.49,2.865,2.865,2.865,10.333,1.288
3653864,1666.0,118.0,10.0,8.0,9.0,0.625,0.25,2.301,0.164,0.012,124.167,12.167,0.833,13.864,0.682,0.076,2.898,2.898,2.898,1.5,1.78
117031145,384.0,0.0,31.0,9.0,4.222,0.0,1.222,2.264,0.0,0.128,14.429,0.0,2.143,4.459,0.0,0.246,3.056,3.056,3.056,2.667,1.095
39567595,370.0,6.0,1.0,2.0,10.0,0.0,0.5,2.389,0.042,0.0,73.0,0.5,0.5,5.595,0.135,0.0,1.764,1.764,1.764,4.0,1.847
33210604,1609.0,86.0,46.0,20.0,6.5,0.333,0.944,2.602,0.144,0.047,23.056,1.556,1.056,9.991,0.505,0.215,2.735,2.735,2.735,1.833,1.502
92979441,131.0,1.0,0.0,0.0,0.0,0.0,0.0,2.22,0.017,0.0,0.0,0.0,0.0,4.367,0.033,0.0,0.0,0.0,0.0,1000.0,1.085
11583731,1217.0,5.0,38.0,19.0,8.421,0.0,0.632,2.139,0.011,0.056,27.5,0.0,1.278,7.194,0.075,0.149,1.981,1.981,1.981,1.421,1.233
93372663,31.0,0.0,0.0,1.0,13.0,0.0,0.0,2.4,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0
311547,237.0,2.0,23.0,13.0,4.5,0.1,0.8,2.275,0.013,0.175,10.0,0.1,1.3,4.154,0.038,0.308,1.85,1.85,1.85,2.9,1.337
108675325,225.0,4.0,10.0,12.0,7.273,0.273,0.818,2.424,0.017,0.017,18.0,0.444,0.889,4.455,0.0,0.091,3.021,3.021,3.021,1.0,1.0
105431298,667.0,0.0,25.0,13.0,7.5,0.0,0.833,2.378,0.0,0.065,23.625,0.0,2.125,4.641,0.0,0.031,3.464,3.464,3.464,2.75,1.439
13320455,185.0,0.0,1.0,1.0,8.0,0.0,0.0,2.082,0.0,0.012,32.0,0.0,0.0,6.952,0.0,0.048,2.0,2.0,2.0,1.0,1.259
51331338,60.0,0.0,0.0,4.0,3.25,0.0,0.0,2.105,0.0,0.0,7.25,0.0,0.0,8.0,0.0,0.0,1.333,1.333,1.333,1.0,1.0
47104269,80.0,0.0,10.0,10.0,4.0,0.0,1.0,2.368,0.0,0.158,9.143,0.0,1.429,2.25,0.0,0.0,1.774,1.774,1.774,1.0,1.0
22921488,2822.0,2.0,193.0,43.0,5.103,0.034,0.414,1.745,0.001,0.125,52.9,0.1,3.85,19.123,0.0,1.446,2.372,2.372,2.372,3.241,1.345
69288209,396.0,1.0,17.0,10.0,7.833,0.0,0.5,3.228,0.011,0.13,19.6,0.0,0.6,8.462,0.038,0.423,2.278,2.278,2.278,1.5,1.511
85901586,388.0,0.0,3.0,1.0,8.0,0.0,1.0,1.939,0.0,0.01,8.0,0.0,1.0,9.048,0.0,0.048,0.0,0.0,0.0,1.0,1.092
64864538,4605.0,4.0,99.0,29.0,6.897,0.0,1.31,2.231,0.002,0.032,54.429,0.0,3.071,17.335,0.022,0.218,2.676,2.676,2.676,3.69,1.865
77504559,9072.0,214.0,63.0,25.0,8.333,0.389,0.611,2.546,0.06,0.015,71.154,1.308,1.615,21.516,0.528,0.103,3.065,3.065,3.065,2.111,1.548
74475638,281.0,10.0,2.0,2.0,14.0,0.5,0.5,2.189,0.085,0.009,57.5,2.0,1.0,7.857,0.429,0.0,2.598,2.598,2.598,4.0,1.425
68370722,2810.0,186.0,113.0,27.0,7.214,0.429,1.214,2.441,0.163,0.087,81.727,6.091,3.091,14.248,0.86,0.605,2.699,2.699,2.699,4.286,1.977
82788643,1561.0,10.0,12.0,0.0,0.0,0.0,0.0,2.236,0.014,0.017,0.0,0.0,0.0,18.583,0.119,0.143,0.0,0.0,0.0,1000.0,1.076
66502949,1447.0,1.0,74.0,3.0,8.667,0.0,0.667,2.348,0.002,0.119,49.333,0.0,3.333,9.657,0.007,0.478,1.936,1.936,1.936,1.0,1.423
125190441,1790.0,43.0,10.0,32.0,4.68,0.36,0.24,2.364,0.047,0.006,21.182,0.591,0.273,7.157,0.157,0.024,1.767,1.767,1.767,1.84,1.501
88359210,63.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,1000.0,1.037
55361839,30.0,2.0,6.0,3.0,5.0,0.333,1.667,2.143,0.143,0.143,14.5,1.0,3.0,1.0,0.0,0.0,3.222,3.222,3.222,1.0,1.0
61849905,1269.0,1.0,44.0,46.0,5.73,0.0,0.838,2.305,0.002,0.024,14.156,0.0,0.969,4.976,0.008,0.041,2.173,2.173,2.173,1.189,1.081
27672886,101.0,19.0,33.0,5.0,1.6,0.4,1.2,1.195,0.221,0.351,7.667,2.333,3.333,3.125,0.458,0.792,1.929,1.929,1.929,2.6,1.273
9421112,554.0,0.0,7.0,3.0,8.667,0.0,1.0,2.51,0.0,0.02,117.0,0.0,2.5,8.389,0.0,0.056,2.88,2.88,2.88,2.333,1.103
25215291,152.0,0.0,13.0,4.0,5.0,0.0,1.0,1.506,0.0,0.112,10.0,0.0,1.5,3.686,0.0,0.286,2.667,2.667,2.667,1.0,1.034
79184188,868.0,1.0,49.0,9.0,14.556,0.111,1.556,2.772,0.0,0.131,75.714,0.143,5.0,6.596,0.0,0.277,4.13,4.13,4.13,4.0,1.34
1586570,238.0,1.0,20.0,9.0,3.778,0.0,0.444,2.313,0.012,0.193,11.333,0.0,1.0,4.593,0.037,0.407,1.517,1.517,1.517,1.0,1.205
41959743,709.0,1.0,59.0,10.0,4.167,0.0,1.5,2.24,0.003,0.155,10.5,0.0,4.5,21.2,0.033,1.333,3.331,3.331,3.331,7.0,1.821
117883202,665.0,16.0,1.0,2.0,3.5,0.0,0.0,2.187,0.053,0.003,20.0,0.5,0.0,8.653,0.208,0.014,2.0,2.0,2.0,1.0,1.477
15089987,962.0,20.0,0.0,3.0,1.667,0.0,0.0,2.513,0.053,0.0,35.0,1.0,0.0,8.396,0.168,0.0,2.148,2.148,2.148,1.0,1.201
139149641,148.0,4.0,7.0,4.0,7.25,0.0,0.75,2.767,0.093,0.093,39.667,1.333,2.333,4.833,0.0,0.0,2.856,2.856,2.856,4.0,1.837
109232462,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,4.889,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
66339151,208.0,0.0,12.0,0.0,0.0,0.0,0.0,2.447,0.0,0.141,0.0,0.0,0.0,20.8,0.0,1.2,0.0,0.0,0.0,1000.0,1.129
25837904,1931.0,0.0,0.0,0.0,0.0,0.0,0.0,2.716,0.0,0.0,0.0,0.0,0.0,27.586,0.0,0.0,0.0,0.0,0.0,1000.0,1.12
92684627,150.0,8.0,3.0,8.0,1.143,0.0,0.0,2.588,0.157,0.059,1.6,0.0,0.0,8.125,0.5,0.188,0.857,0.857,0.857,1.0,1.627
81215829,825.0,1.0,16.0,8.0,5.625,0.0,0.5,2.309,0.003,0.036,9.5,0.0,1.167,12.273,0.018,0.091,1.477,1.477,1.477,4.625,1.614
133120342,118.0,12.0,1.0,4.0,3.25,0.25,0.25,2.091,0.25,0.0,5.25,0.25,0.25,5.133,0.733,0.0,0.833,0.833,0.833,1.0,1.409
98353502,403.0,0.0,0.0,10.0,4.3,0.0,0.0,1.828,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,1.837,1.837,1.837,1.1,1.006
106479971,433.0,1.0,18.0,4.0,8.75,0.0,0.75,2.246,0.006,0.088,31.0,0.0,1.25,7.538,0.026,0.333,2.427,2.427,2.427,7.0,1.31
31637860,1328.0,0.0,111.0,14.0,5.923,0.0,0.846,1.921,0.0,0.16,38.0,0.0,4.2,11.485,0.0,0.926,1.818,1.818,1.818,1.308,1.257
4931941,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.667,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
10404201,752.0,19.0,5.0,6.0,9.0,0.8,0.8,2.072,0.045,0.003,33.667,1.667,1.667,6.736,0.154,0.0,3.009,3.009,3.009,2.2,1.281
47399281,241.0,0.0,0.0,6.0,5.5,0.0,0.0,1.552,0.0,0.0,9.667,0.0,0.0,3.851,0.0,0.0,1.337,1.337,1.337,1.0,1.142
87474547,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.357,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
30511828,199.0,0.0,3.0,0.0,0.0,0.0,0.0,1.567,0.0,0.024,0.0,0.0,0.0,9.045,0.0,0.136,0.0,0.0,0.0,1000.0,1.197
39207286,1281.0,111.0,9.0,10.0,2.5,0.1,0.9,2.235,0.194,0.0,7.6,0.6,1.8,9.164,0.784,0.0,2.46,2.46,2.46,1.0,1.339
9748855,2543.0,54.0,4.0,9.0,21.857,0.714,0.0,2.778,0.06,0.004,72.667,2.167,0.5,10.254,0.222,0.0,3.403,3.403,3.403,7.714,1.859
130269564,2358.0,0.0,127.0,59.0,9.2,0.0,1.3,3.082,0.0,0.119,23.867,0.0,2.167,11.021,0.0,0.421,3.83,3.83,3.83,4.25,1.758
63652221,3842.0,426.0,106.0,6.0,5.167,0.5,0.5,2.34,0.26,0.063,149.2,16.0,4.4,14.764,1.673,0.412,2.266,2.266,2.266,1.0,1.181
5259651,1832.0,13.0,3.0,16.0,6.438,0.063,0.188,2.403,0.017,0.0,58.867,0.2,0.2,12.403,0.149,0.0,2.417,2.417,2.417,1.0,1.161
126992775,826.0,3.0,120.0,7.0,4.333,0.0,1.0,2.462,0.009,0.358,25.667,0.0,3.5,7.551,0.038,1.192,3.612,3.612,3.612,2.0,1.396
114803081,479.0,2.0,10.0,12.0,6.333,0.167,0.333,2.138,0.0,0.033,12.778,0.222,0.444,4.833,0.0,0.083,2.35,2.35,2.35,1.25,1.094
102384012,684.0,4.0,6.0,8.0,6.0,0.0,0.286,2.196,0.014,0.014,17.333,0.333,0.333,5.257,0.02,0.04,2.238,2.238,2.238,1.0,1.112
49267088,1402.0,77.0,43.0,18.0,7.75,0.313,1.188,2.49,0.142,0.047,31.071,1.429,1.929,9.64,0.573,0.18,2.346,2.346,2.346,2.5,1.498
138556824,1839.0,12.0,2.0,12.0,7.182,0.364,0.091,2.601,0.012,0.001,51.286,0.714,0.286,10.443,0.052,0.0,2.843,2.843,2.843,1.364,1.642
27902356,687.0,14.0,3.0,11.0,4.4,0.1,0.3,3.015,0.064,0.0,12.8,0.1,0.3,5.77,0.149,0.0,2.495,2.495,2.495,1.1,1.353
141771158,724.0,1.0,24.0,3.0,4.0,0.0,0.0,2.176,0.003,0.074,8.5,0.0,0.0,4.083,0.006,0.142,1.833,1.833,1.833,1.0,1.12
24068503,402.0,0.0,6.0,10.0,5.889,0.0,0.333,1.298,0.0,0.012,19.286,0.0,0.571,8.276,0.0,0.069,1.194,1.194,1.194,1.444,1.02
111952285,1485.0,3.0,18.0,0.0,0.0,0.0,0.0,2.292,0.005,0.028,0.0,0.0,0.0,18.797,0.038,0.228,0.0,0.0,0.0,1000.0,1.559
78758303,990.0,26.0,17.0,8.0,7.857,0.286,1.0,2.532,0.063,0.022,27.857,0.571,1.429,10.243,0.243,0.071,2.427,2.427,2.427,3.0,1.584
28656034,2201.0,48.0,9.0,2.0,34.0,1.0,1.0,2.623,0.057,0.009,221.0,11.0,0.0,25.585,0.369,0.092,2.907,2.907,2.907,5.5,1.513
66937233,267.0,2.0,0.0,2.0,6.0,0.0,0.0,1.961,0.016,0.0,36.0,0.0,0.0,4.25,0.038,0.0,2.143,2.143,2.143,1.0,1.0
19939755,1044.0,42.0,4.0,13.0,8.25,0.667,0.167,2.729,0.101,0.006,24.727,1.818,0.182,9.211,0.276,0.026,1.948,1.948,1.948,2.167,1.464
27673005,1468.0,23.0,13.0,2.0,8.0,0.0,1.0,2.321,0.037,0.018,24.0,1.0,1.0,12.368,0.184,0.096,1.935,1.935,1.935,1.0,1.477
139149751,1026.0,0.0,36.0,3.0,12.333,0.0,2.0,2.436,0.0,0.074,215.5,0.0,15.0,6.667,0.0,0.071,2.749,2.749,2.749,5.333,1.67
57983419,1021.0,70.0,134.0,32.0,3.448,0.034,1.172,2.529,0.199,0.243,8.864,0.182,1.545,5.061,0.5,0.424,2.264,2.264,2.264,4.034,1.821
57248501,139.0,0.0,1.0,4.0,3.25,0.0,0.0,2.111,0.0,0.019,5.25,0.0,0.0,4.261,0.0,0.043,1.25,1.25,1.25,1.0,1.0
114999744,1728.0,10.0,65.0,22.0,6.895,0.0,1.368,2.385,0.014,0.059,17.286,0.0,1.929,7.883,0.05,0.206,3.279,3.279,3.279,2.684,1.208
15525919,450.0,11.0,6.0,0.0,0.0,0.0,0.0,2.394,0.059,0.032,0.0,0.0,0.0,5.844,0.143,0.078,0.0,0.0,0.0,1000.0,1.261
132694468,373.0,0.0,16.0,1.0,9.0,0.0,0.0,2.565,0.0,0.116,33.0,0.0,0.0,7.122,0.0,0.293,2.4,2.4,2.4,1.0,1.174
126501325,2330.0,232.0,1.0,30.0,5.2,0.6,0.04,2.577,0.256,0.0,47.789,4.684,0.053,10.57,1.088,0.0,2.971,2.971,2.971,1.88,1.321
117916111,1395.0,0.0,50.0,12.0,5.333,0.0,0.917,2.197,0.0,0.066,54.182,0.0,2.455,6.321,0.0,0.202,2.932,2.932,2.932,2.583,1.586
39961041,1131.0,0.0,33.0,9.0,6.778,0.0,0.778,2.288,0.0,0.056,22.429,0.0,1.143,15.052,0.0,0.379,2.247,2.247,2.247,1.889,1.361
60637661,426.0,1.0,22.0,11.0,5.1,0.0,0.3,2.362,0.007,0.125,11.444,0.0,0.889,4.75,0.017,0.233,1.787,1.787,1.787,3.8,1.217
76136927,384.0,0.0,0.0,8.0,4.0,0.0,0.0,2.288,0.0,0.0,11.714,0.0,0.0,3.944,0.0,0.0,1.823,1.823,1.823,1.0,1.203
104841708,6878.0,15.0,151.0,38.0,7.037,0.0,1.259,2.568,0.006,0.045,161.353,0.235,5.0,20.113,0.069,0.338,2.551,2.551,2.551,2.556,1.532
132989425,427.0,0.0,21.0,5.0,5.0,0.0,1.25,2.22,0.0,0.09,16.0,0.0,3.0,11.545,0.0,0.455,2.594,2.594,2.594,1.0,1.209
53884329,706.0,119.0,12.0,1.0,11.0,1.0,1.0,2.473,0.42,0.039,16.0,1.0,2.0,9.718,1.662,0.141,3.0,3.0,3.0,4.0,1.135
136790520,214.0,1.0,21.0,6.0,6.333,0.0,0.833,2.651,0.016,0.254,21.833,0.0,2.667,3.778,0.056,0.222,2.323,2.323,2.323,1.5,1.476
2998777,4611.0,1.0,181.0,10.0,7.375,0.0,1.0,2.619,0.001,0.099,128.25,0.0,6.125,23.39,0.007,0.863,2.626,2.626,2.626,1.5,1.578
2507259,836.0,0.0,52.0,7.0,6.667,0.0,1.0,2.246,0.0,0.129,29.8,0.0,3.6,7.598,0.0,0.368,1.422,1.422,1.422,1.667,1.26
123814396,560.0,0.0,19.0,4.0,12.5,0.0,1.75,2.946,0.0,0.066,39.0,0.0,2.667,10.25,0.0,0.225,3.928,3.928,3.928,3.0,1.283
25608708,491.0,5.0,33.0,10.0,4.143,0.0,1.571,2.235,0.025,0.105,24.0,0.25,3.25,7.269,0.077,0.365,1.873,1.873,1.873,4.286,1.74
29540870,743.0,0.0,0.0,1.0,5.0,0.0,0.0,2.204,0.0,0.0,8.0,0.0,0.0,9.064,0.0,0.0,1.5,1.5,1.5,1.0,1.037
49897559,201.0,0.0,3.0,1.0,4.0,0.0,0.0,2.239,0.0,0.034,8.0,0.0,1.0,11.235,0.0,0.059,2.5,2.5,2.5,1.0,1.114
76988941,409.0,3.0,1.0,6.0,7.0,0.0,0.167,2.432,0.022,0.0,21.0,0.0,0.167,4.816,0.061,0.0,2.914,2.914,2.914,2.333,1.604
107856398,153.0,3.0,5.0,6.0,3.8,0.0,0.2,2.5,0.06,0.08,9.0,0.0,0.2,4.524,0.095,0.143,1.017,1.017,1.017,1.0,1.3
131809807,84.0,1.0,0.0,2.0,3.5,0.0,0.0,1.974,0.026,0.0,3.5,0.0,0.0,6.455,0.091,0.0,0.0,0.0,0.0,1.0,1.0
13320723,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.704,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,1000.0,1.111
12075542,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
141771287,803.0,0.0,12.0,9.0,4.889,0.0,0.444,2.035,0.0,0.022,27.143,0.0,0.857,7.718,0.0,0.064,2.238,2.238,2.238,1.111,1.076
15680024,263.0,0.0,16.0,3.0,14.0,0.0,1.0,2.667,0.0,0.167,26.0,0.0,1.5,8.25,0.0,0.542,3.333,3.333,3.333,2.667,1.385
127189529,577.0,0.0,14.0,2.0,5.0,0.0,0.5,2.643,0.0,0.061,17.5,0.0,1.0,9.857,0.0,0.204,1.444,1.444,1.444,1.0,1.155
107495962,1148.0,10.0,9.0,8.0,6.0,0.25,0.25,2.677,0.02,0.017,16.0,0.25,0.375,13.795,0.11,0.082,2.541,2.541,2.541,1.75,1.66
13189660,26.0,3.0,0.0,1.0,2.0,1.0,0.0,1.2,0.1,0.0,19.0,2.0,0.0,1.4,0.2,0.0,1.286,1.286,1.286,4.0,1.15
23806494,715.0,0.0,118.0,44.0,4.591,0.0,1.273,2.576,0.0,0.39,58.0,0.0,10.167,10.563,0.0,1.719,3.783,3.783,3.783,1.636,1.385
44810785,5155.0,98.0,156.0,16.0,8.154,0.308,1.154,2.437,0.046,0.069,62.444,2.111,2.889,22.085,0.377,0.557,2.2,2.2,2.2,4.308,1.723
131187235,617.0,12.0,16.0,3.0,7.333,0.0,0.0,2.834,0.059,0.078,11.0,0.0,0.0,17.452,0.387,0.516,1.889,1.889,1.889,1.0,1.405
139215401,251.0,0.0,4.0,4.0,9.5,0.0,0.25,2.319,0.0,0.022,29.5,0.0,0.25,6.55,0.0,0.1,2.459,2.459,2.459,2.75,1.527
59097644,584.0,1.0,54.0,25.0,5.44,0.0,1.08,3.414,0.009,0.233,16.933,0.0,2.2,13.238,0.048,1.0,3.449,3.449,3.449,1.72,3.181
49431085,460.0,2.0,17.0,3.0,3.333,0.0,0.0,2.544,0.012,0.099,9.0,0.0,0.0,9.905,0.048,0.405,0.944,0.944,0.944,1.0,1.263
83411510,833.0,4.0,9.0,1.0,19.0,0.0,1.0,1.807,0.009,0.018,112.0,0.0,1.0,10.8,0.067,0.133,2.214,2.214,2.214,9.0,1.701
69354039,2175.0,143.0,23.0,6.0,6.0,0.167,0.667,2.563,0.171,0.023,34.0,1.833,1.0,12.698,0.791,0.101,2.817,2.817,2.817,1.0,1.71
29278777,1891.0,3.0,83.0,10.0,8.6,0.0,1.3,2.324,0.004,0.09,41.2,0.0,2.4,14.774,0.032,0.538,2.272,2.272,2.272,2.4,1.634
97829437,585.0,12.0,29.0,5.0,8.2,0.0,0.4,2.248,0.051,0.115,15.4,0.0,0.4,9.8,0.24,0.54,1.2,1.2,1.2,1.2,1.111
38027838,395.0,0.0,2.0,0.0,0.0,0.0,0.0,2.762,0.0,0.014,0.0,0.0,0.0,8.778,0.0,0.044,0.0,0.0,0.0,1000.0,1.608
102711872,777.0,0.0,13.0,6.0,9.5,0.0,0.833,3.167,0.0,0.036,41.4,0.0,1.2,9.667,0.0,0.125,3.679,3.679,3.679,1.333,1.891
62800458,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333,0.0,0.0,0.0,0.0,0.0,3.333,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
110076002,122.0,2.0,0.0,3.0,4.667,0.333,0.0,2.205,0.023,0.0,6.333,0.667,0.0,3.429,0.0,0.0,0.667,0.667,0.667,1.0,2.045
141247060,582.0,0.0,5.0,15.0,3.786,0.0,0.214,2.558,0.0,0.01,17.846,0.0,0.308,4.62,0.0,0.014,1.328,1.328,1.328,1.0,1.211
89486777,871.0,0.0,38.0,6.0,8.333,0.0,0.333,2.306,0.0,0.107,15.333,0.0,0.5,6.169,0.0,0.297,1.367,1.367,1.367,1.833,1.312
44548696,749.0,0.0,21.0,0.0,0.0,0.0,0.0,2.539,0.0,0.071,0.0,0.0,0.0,12.695,0.0,0.356,0.0,0.0,0.0,1000.0,1.566
105202265,465.0,0.0,18.0,5.0,6.0,0.0,0.2,2.093,0.0,0.083,29.667,0.0,4.0,4.322,0.0,0.068,2.47,2.47,2.47,1.0,1.309
46350939,513.0,0.0,30.0,5.0,3.0,0.0,0.8,1.837,0.0,0.099,11.2,0.0,1.8,6.817,0.0,0.333,2.311,2.311,2.311,1.4,1.183
70042204,435.0,0.0,13.0,5.0,6.2,0.0,0.8,1.734,0.0,0.039,62.75,0.0,2.25,5.065,0.0,0.032,1.717,1.717,1.717,1.2,1.109
13189725,1688.0,1.0,52.0,45.0,5.132,0.026,0.447,1.966,0.0,0.047,20.833,0.028,0.944,6.475,0.0,0.102,1.523,1.523,1.523,1.921,1.138
131908191,1035.0,41.0,82.0,11.0,9.333,0.0,1.889,2.488,0.111,0.173,31.333,1.333,4.0,13.868,0.566,0.981,3.667,3.667,3.667,4.222,1.871
