category,item
7490,98717249
7491,3032348
7493,0
7494,0
7501,0
7502,267549115
7504,49350922
7506,213983934
7508,0
7509,0
7511,224573648
7512,294740514
7513,0
7514,153155810
7516,202142800
7518,0
7519,77728988
7521,0
7522,753177
7523,0
7524,0
7525,0
7529,0
7530,242555249
7533,0
7534,215576100
7535,0
7536,119124589
7537,0
7538,390864503
7539,0
7540,0
7541,0
7543,162212648
7545,0
7548,0
7549,348411913
7550,0
7551,79712075
7556,297873462
7557,0
7558,365415625
7560,0
7563,0
7566,156849148
7568,0
7570,0
7572,354554447
7573,264674816
7575,0
7576,153385966
7577,213073068
7578,214074392
7580,60429914
7582,307546766
7584,206587488
7585,0
7587,204022977
7589,0
7590,214110240
7591,382115940
7592,0
7593,87440739
7594,139242409
7596,102512224
7601,135856644
7602,311758673
7604,160800650
7606,153804898
7607,288577194
7609,75292179
7611,113110105
7613,336915937
7614,212217123
7615,0
7616,0
7618,97497168
7619,212544827
7622,0
7623,0
7625,0
7626,385598455
7628,0
7629,0
7630,0
7631,0
7633,0
7635,0
7636,0
7639,184200360
7641,0
7642,0
7643,0
7645,125756470
7652,0
7653,157074977
7654,0
7655,24292408
7657,0
7659,0
7660,173766854
7663,299448605
7664,0
7665,0
7667,0
7668,10694844
7669,79073218
7670,365983987
7673,46772776
7674,77042821
7676,11130448
7677,70508570
7678,0
7679,360135119
7680,293667053
7683,0
7685,347142478
7686,0
7688,0
7689,0
7690,174186219
7691,211899755
7693,0
7694,15835365
7696,0
7697,209074369
7699,0
7700,80337821
7704,0
7705,295132801
7706,0
7707,332096948
7708,54898647
7709,32449944
7711,136654376
7712,153138459
7713,0
7715,0
7717,270811232
7720,277234597
7725,0
7727,207753636
7729,178029314
7734,191158447
7736,0
7737,365489475
7738,215414865
7739,171016544
7743,0
7744,119889659
7745,0
7748,360696235
7751,0
7752,203111789
7753,349261987
7754,0
7755,13100328
7756,247494340
7759,0
7763,341030740
7764,28390158
7766,365798188
7767,342902679
7768,155711111
7769,0
7770,84272143
7772,314827593
7773,0
7774,0
7776,0
7777,169752654
7781,183772170
7782,0
7784,0
7785,0
7786,0
7790,254476675
7791,191589412
7793,0
7796,0
7799,0
7800,212328995
7801,0
7802,0
7803,0
7804,66317601
7805,355996035
7806,0
7807,0
7808,0
7810,0
7811,225290076
7812,306627176
7814,17123933
7815,0
7816,231207067
7817,96900660
7818,0
7819,0
7820,0
7821,315236545
7822,185592390
7823,0
7824,129836195
7825,0
7826,273067356
7827,0
7828,7349719
7831,12744197
7832,207012516
7834,287314108
7835,0
7839,0
7841,262608496
7843,139993340
7844,5483432
7845,0
7848,0
7849,192091388
7850,239200348
7851,267743466
7854,32667209
7856,80742539
7857,266872306
7859,0
7861,121562372
7864,0
7867,0
7870,55112762
7871,0
7872,253941825
7873,114128341
7875,0
7876,18880000
7877,0
7878,0
7880,75514892
7881,0
7883,24423872
7886,0
7889,352613514
7890,176449496
7891,0
7892,111057912
7894,389199400
7895,131037962
7897,162735056
7898,119803883
7900,146502096
7902,0
7903,0
7904,162081291
7905,127419216
7906,0
7907,57762505
7910,0
7911,356498900
7913,0
7914,0
7915,0
7916,105584939
7917,137555751
7918,254857093
7921,0
7924,0
7926,0
7928,56687757
7929,104427872
7931,0
7933,0
7934,0
7935,0
7938,0
7939,270519826
7942,207296391
7944,0
7945,0
7948,229444210
7950,206658800
7951,26452000
7953,269719549
7954,5317601
7955,270820520
7956,221656832
7957,224918649
7960,229552770
7961,133497151
7962,0
7963,97070817
7965,1103308
7966,348651007
7968,0
7970,0
7971,245003931
7973,310383538
7976,0
7977,0
7978,341942395
7980,20274021
7984,0
7985,89848346
7991,0
7992,0
7994,186303448
7995,219483645
7996,312141817
7997,121600546
8001,0
8002,0
8004,33914946
8005,149681857
8007,133569387
8010,219562038
8011,0
8015,0
8016,63299096
8017,256992428
8020,0
8021,153807481
8024,389892840
8025,152877000
8026,0
8027,54464430
8028,287543460
8029,366658415
8030,0
8031,0
8032,0
8034,0
8035,0
8036,0
8038,298755033
8039,24402204
8040,357540604
8042,0
8043,10811400
8047,169129821
8048,0
8049,0
8050,71926041
8052,282058424
8054,0
8056,0
8058,0
8059,268681689
8060,0
8063,61758641
8066,92314030
8067,396475681
8068,152078293
8072,0
8073,101572548
8074,0
8075,40342388
8076,0
8077,23971872
8078,0
8080,0
8083,215840551
8084,251042161
8086,0
8088,399430893
8089,356413155
8091,58384035
8093,0
8094,383589712
8095,342657248
8096,393239987
8097,0
8099,106542643
8100,0
8101,0
8103,0
8104,11613280
8106,0
8107,0
8110,0
8112,0
8113,0
8114,0
8115,0
8116,0
8117,0
8118,398531255
8120,0
8121,343085756
8123,180174218
8124,220169289
8126,267137519
8128,325953347
8129,0
8132,146591554
8133,0
8136,0
8138,341413792
8139,381277616
8140,0
8141,294251238
8142,382746614
8143,0
8145,382151168
8146,0
8147,187275059
8148,31685196
8149,0
8152,0
8156,285848132
8157,0
8159,174492776
8160,0
8161,4788935
8164,0
8165,0
8166,132135392
8171,239287968
8175,0
8178,59239606
8179,274941589
8180,198037402
8182,398478987
8184,175310334
8185,0
8186,106804612
8187,282039579
8188,0
8189,0
8191,35895496
8192,0
8195,0
8197,0
8199,0
8202,332312857
8203,0
8206,294424903
8208,154724128
8210,0
8211,11936216
8212,384222045
8215,0
8216,39247330
8217,309802256
8218,25893999
8219,0
8222,0
8224,0
8226,0
8231,0
8234,31477592
8241,335518100
8242,26352122
8243,99779448
8247,104337280
8248,249977004
8249,0
8250,301909370
8253,148523595
8254,167074648
8255,0
8258,0
8259,126113632
8261,300715490
8266,0
8268,0
8270,299941043
8272,152939554
8273,0
8274,0
8275,0
8276,235754765
8280,10735642
8282,0
8283,0
8285,0
8290,0
8291,355292943
8292,129875256
8294,0
8295,0
8296,272683838
8297,0
8298,180896898
8299,0
8300,391011925
8301,55633026
8302,0
8303,0
8305,0
8306,0
8310,216526013
8311,0
8312,0
8313,241691248
8314,0
8316,0
8317,202759367
8318,0
8319,0
8320,316897316
8321,367149887
8322,0
8325,0
8326,324359283
8327,238714199
8332,41688415
8333,284067821
8337,132380284
8339,0
8342,0
8343,88727790
8344,360010027
8345,0
8348,0
8350,0
8352,0
8353,363233253
8354,0
8355,162133132
8356,262383582
8360,0
8361,295566040
8362,354751432
8363,268626742
8365,199678748
8368,97513610
8370,0
8371,383346940
8372,14593986
8373,394608615
8376,290628548
8377,332700328
8378,14188189
8379,0
8380,168012291
8381,0
8382,0
8385,316900792
8386,0
8387,16148322
8388,0
8391,0
8392,38826176
8393,0
8395,0
8397,47306121
8398,0
8400,328208866
8401,182936480
8403,0
8405,216940035
8409,389750965
8411,0
8413,291304992
8415,103521159
8416,200525524
8417,0
8418,0
8419,241770253
8424,0
8425,403633829
8426,299099912
8428,0
8429,0
8431,228894075
8432,141379074
8433,0
8434,0
8436,364958094
8438,394843361
8439,262127374
8440,161226936
8442,64532454
8443,304040048
8444,259159059
8445,269119861
8448,259653768
8450,0
8451,170617728
8452,38537653
8453,0
8455,0
8457,0
8460,0
8461,0
8462,0
8463,0
8465,0
8466,0
8467,0
8468,176347681
8469,0
8471,215833978
8472,0
8474,0
8475,0
8476,154121024
8477,0
8479,368393312
8480,69274697
8483,0
8484,141426657
8487,0
8488,0
8489,0
8491,170974968
8494,127394704
8495,279966091
8497,0
8500,0
8501,8454883
8504,88900612
8505,96960792
8509,0
8512,148829459
8513,84797306
8515,263988990
8516,0
8517,250731610
8518,183075504
8519,0
8520,0
8521,174298496
8522,0
8523,0
8524,361181475
8525,99798806
8526,93648227
8527,31217322
8528,378102198
8529,0
8530,0
8531,363775907
8532,0
8535,27244417
8537,312516026
8539,153219092
8541,398138474
8542,302844513
8544,0
8545,0
8546,209992323
8548,0
8550,0
8552,248634684
8553,0
8554,246328000
8556,0
8559,0
8560,299240937
8561,203816284
8562,143527370
8564,0
8565,0
8566,0
8573,0
8574,0
8575,338017917
8577,0
8579,190836488
8580,166978047
8582,0
8583,124813444
8584,0
8586,181954864
8587,319890565
8588,0
8589,104189481
8591,211660386
8592,0
8595,224448128
8597,71443077
8598,163204088
8599,244468281
8601,0
8602,0
8605,120831354
8606,293003727
8608,229463171
8609,249400069
8611,196105903
8612,21940888
8613,239009512
8614,0
8615,2629383
8617,274075416
8619,94199739
8620,0
8621,0
8624,207608304
8625,216403196
8626,0
8627,324907840
8630,303544048
8631,0
8633,273398986
8635,247500826
8636,0
8637,0
8638,0
8639,0
8641,0
8642,0
8643,31197407
8646,17352004
8648,0
8649,89659232
8650,265354857
8651,231263252
8652,0
8653,0
8655,253732793
8656,0
8657,0
8658,389703171
8659,47189370
8661,274376784
8662,116998182
8664,176357446
8665,79280007
8666,323507148
8674,0
8675,316470530
8676,0
8677,0
8678,309873210
8679,246967685
8680,0
8681,302042726
8683,46970953
8684,0
8685,370854864
8690,186860838
8691,0
8692,0
8693,0
8694,0
8695,342559273
8696,0
8697,183517986
8698,76473339
8699,0
8700,91923568
8702,347463634
8704,23957041
8706,6434896
8708,0
8709,258450865
8710,83794623
8711,0
8713,0
8715,15091176
8716,371199936
8719,260720894
8721,188596433
8722,353085621
8723,70342315
8724,357495173
8727,0
8735,10033094
8736,186231069
8738,128644304
8741,0
8742,136514432
8743,0
8744,390181058
8745,0
8747,284035313
8748,35086163
8749,340693758
8750,0
8753,0
8754,0
8755,0
8756,395011696
8757,0
8758,54669783
8760,403857008
8761,259068792
8763,269825260
8764,295572474
8765,287682386
8766,0
8767,0
8768,0
8771,375139652
8772,0
8776,0
8777,77442664
8780,0
8781,0
8782,319432840
8783,0
8787,0
8789,79762515
8792,307792517
8793,160778928
8796,331710542
8797,0
8799,0
8801,0
8802,22421868
8804,236820722
8805,0
8806,0
8807,391773874
8809,260548425
8810,134539105
8811,316334830
8814,13572460
8815,329894489
8816,0
8821,144951203
8822,0
8824,0
8826,0
8827,0
8828,97508632
8829,395627414
8830,123349548
8832,0
8833,0
8834,109505102
8835,0
8836,37560070
8837,177110193
8839,0
8840,0
8841,0
8843,0
8845,0
8846,0
8848,69121535
8849,310719256
8850,28208896
8851,229746456
8852,0
8853,354115681
8854,380206148
8855,212865427
8856,0
8858,265078916
8860,191038833
8862,0
8863,0
8864,151978952
8865,393934236
8866,0
8867,163841378
8868,231166890
8869,113462594
8870,0
8871,0
8872,334700319
8873,226429805
8874,365826801
8877,160115566
8879,116692157
8881,0
8882,53060381
8885,291861696
8886,230703162
8887,308308492
8888,168742623
8891,0
8892,287339682
8894,0
8897,278581281
8899,0
8900,0
8901,248545039
8904,342046135
8905,163723244
8906,217180344
8907,104468871
8909,295759636
8910,0
8911,0
8912,18259779
8913,0
8916,62843456
8917,307026584
8918,0
8920,367407457
8923,298553668
8924,12617661
8925,0
8927,0
8928,0
8930,227274617
8933,194410401
8934,0
8935,0
8937,302585515
8938,168220148
8939,352968813
8940,0
8941,0
8943,18592651
8944,0
8947,0
8951,258316423
8952,91799230
8953,312036456
8954,35137164
8956,170205700
8957,0
8958,0
8962,224428759
8965,0
8966,368687587
8967,397310582
8968,0
8969,0
8972,151797474
8977,0
8979,284309019
8980,0
8982,0
8983,274335770
8984,112501512
8985,108861664
8986,292048517
8987,0
8988,195998913
8989,0
8990,354956002
8991,0
8992,0
8994,74323264
8996,204306225
8998,403786536
8999,156971034
9001,182934360
9003,293952366
9004,0
9007,301116608
9008,0
9009,190831214
9012,0
9014,0
9015,0
9016,0
9017,134241000
9018,206319203
9020,133477825
9021,266691737
9022,0
9023,129382192
9024,129802357
9025,38803473
9026,0
9027,0
9031,0
9034,0
9037,0
9039,0
9040,173224282
9041,0
9042,0
9043,0
9044,0
9045,0
9047,379256363
9048,398119565
9051,0
9052,0
9053,132488024
9054,0
9056,0
9058,297590016
9061,153903946
9062,0
9064,0
9066,160959696
9069,0
9071,0
9073,73130827
9074,0
9076,0
9077,0
9080,243295842
9081,140120432
9082,108013770
9084,0
9085,243083419
9086,74641366
9087,0
9088,64807011
9090,50470133
9093,163552417
9095,0
9098,53346032
9100,136177814
9101,152101673
9102,291419648
9108,0
9109,0
9110,0
9111,84167898
9112,0
9113,0
9114,0
9116,5091563
9117,305503546
9118,160653249
9120,0
9121,352716632
9124,0
9127,301323817
9128,0
9129,0
9130,290167873
9132,0
9133,0
9136,150646280
9137,210533699
9138,0
9139,82377243
9142,0
9148,0
9149,0
9151,104630205
9152,178303648
9153,38582067
9154,0
9155,367256007
9156,0
9159,0
9160,279798859
9161,15343970
9163,0
9164,218731702
9165,236750018
9166,110723150
9168,0
9170,298979213
9173,0
9174,0
9175,0
9176,0
9178,0
9179,4795275
9186,0
9187,0
9189,233293169
9190,0
9191,107769476
9194,14001778
9195,63130735
9196,34538265
9199,403902386
9200,139624673
9202,198563979
9203,0
9205,166834692
9206,344651842
9209,0
9211,0
9212,0
9215,385853091
9216,201060726
9217,0
9218,258632577
9219,278006090
9220,253176955
9221,344675046
9223,362888708
9224,220852572
9226,0
9227,0
9228,97014448
9229,8181261
9230,214167552
9232,46897629
9236,315655151
9238,0
9239,0
9240,379113486
9241,0
9243,0
9244,0
9247,26882195
9248,188391943
9251,241150642
9252,123978164
9253,0
9255,259469532
9256,0
9258,389914998
9259,0
9261,125990913
9262,0
9264,0
9265,339984724
9266,190478057
9268,155430123
9269,0
9270,0
9271,188669953
9273,0
9276,294955908
9277,0
9278,169707486
9279,211030873
9280,98153679
9282,0
9284,44230229
9286,0
9287,0
9288,0
9289,0
9290,0
9291,9263835
9293,15728032
9296,0
9297,142665380
9298,24126740
9301,0
9303,218017606
9305,0
9307,84545906
9309,0
9310,371877152
9311,188156269
9313,0
9315,235627550
9317,0
9318,0
9319,52236100
9323,361370081
9326,145078361
9327,244618631
9331,45453746
9332,0
9333,0
9334,316367630
9335,0
9336,199036783
9337,154151796
9338,130667514
9340,377859835
9341,0
9343,321599130
9344,0
9345,0
9346,0
9347,0
9348,104290401
9349,141476569
9350,0
9351,0
9353,0
9354,61536592
9355,0
9356,0
9358,222810106
9360,0
9361,0
9362,0
9363,107887491
9366,0
9367,162892135
9369,0
9371,0
9372,257425917
9373,83183845
9375,59562016
9376,0
9378,0
9381,0
9383,331468167
9384,72167931
9385,159310698
9387,0
9388,204791755
9389,0
9390,0
9391,0
9392,0
9394,0
9395,227287664
9396,319737927
9397,242834250
9400,0
9401,222230384
9402,200356398
9403,0
9409,0
9410,35548830
9412,264723909
9413,352658828
9414,102754320
9416,328049776
9418,0
9419,316609688
9420,0
9423,78922258
9426,0
9428,0
9430,102688702
9431,0
9432,319405507
9433,0
9434,0
9435,404118591
9438,172403028
9440,0
9442,0
9443,254210145
9444,66189388
9447,0
9449,0
9450,78994855
9451,0
9453,0
9454,0
9455,114776554
9456,246377259
9457,158537037
9459,0
9462,0
9465,0
9466,0
9467,0
9471,358380829
9477,0
9478,383308163
9479,0
9480,225411538
9483,301591994
9484,0
9485,0
9488,92389024
9490,156166160
9491,62381651
9492,0
9493,164421986
9495,115425028
9497,188125714
9499,0
9501,0
9502,0
9503,326057426
9504,0
9507,0
9509,0
9510,170106090
9511,0
9512,0
9513,202475256
9515,141327907
9516,335570108
9517,165350823
9518,382206575
9520,192797352
9521,231620434
9523,0
9524,0
9526,386148774
9527,0
9528,0
9529,322160659
9530,174791472
9533,38850912
9534,139633120
9537,0
9538,396127527
9540,314580457
9541,127102532
9542,359897814
9544,0
9545,0
9548,130049223
9549,0
9550,323739872
9552,142103407
9553,166672416
9554,251140718
9555,0
9556,402898064
9558,359866852
9559,92328024
9560,0
9561,3116906
9564,0
9565,0
9566,338279009
9568,0
9569,98380071
9570,36891172
9572,0
9574,189861570
9576,235763033
9579,233810583
9580,303364441
9581,0
9582,0
9585,266714005
9586,0
9589,508609
9590,0
9592,136271279
9593,70783670
9594,0
9596,0
9597,42859036
9598,51438881
9600,0
9601,0
9603,0
9604,0
9605,88844795
9609,294858315
9610,184831200
9611,129276008
9614,262112219
9616,163673977
9618,315643365
9620,50578144
9621,115213243
9622,4120799
9624,324882238
9625,245109013
9626,384057185
9629,0
9630,0
9632,0
9633,4956212
9634,294948741
9635,391433512
9636,0
9637,242484451
9638,317140550
9642,0
9644,0
9647,0
9650,46427585
9651,159112756
9653,316209976
9654,0
9655,317628497
9657,0
9659,0
9660,202665289
9661,0
9663,122954740
9664,177077630
9665,0
9666,0
9668,88456948
9669,0
9672,0
9674,0
9675,228992429
9677,0
9680,98344970
9682,154821137
9683,0
9685,0
9687,0
9688,0
9689,364346074
9690,0
9691,325993281
9693,331528765
9694,0
9696,0
9698,247844671
9699,0
9700,356954283
9702,0
9704,0
9706,0
9707,42561851
9708,392119184
9710,0
9712,255660239
9713,0
9715,270031276
9716,166517779
9717,392681640
9719,274846337
9720,65815167
9721,214307424
9722,284603488
9723,0
9725,0
9726,0
9727,15542784
9728,302589858
9731,0
9734,156495477
9735,0
9736,0
9745,0
9746,0
9747,0
9748,0
9750,0
9751,125395068
9752,358655759
9753,368209463
9754,0
9757,314665382
9759,0
9761,0
9762,171997449
9764,0
9765,0
9766,372683891
9767,0
9769,377335729
9770,0
9772,194527621
9773,58818319
9777,0
9781,0
9784,223813504
9785,211610279
9786,0
9789,366463907
9790,384703499
9791,0
9792,0
9794,0
9796,89980333
9797,378161504
9799,237335012
9800,0
9802,205060633
9803,0
9804,83433146
9806,0
9807,179661968
9808,331023970
9812,197445447
9813,186296219
9814,0
9815,10705506
9816,392146975
9818,0
9819,0
9820,43048520
9823,202940907
9824,0
9825,241468757
9826,0
9828,0
9829,382358582
9830,0
9832,0
9833,211080116
9834,0
9835,34840510
9836,0
9838,388484281
9839,87446221
9842,236374032
9843,0
9846,0
9847,32529455
9848,319537997
9849,272422336
9850,317763936
9851,345455641
9852,0
9854,0
9855,0
9856,111941241
9857,223619345
9858,136981710
9860,0
9861,0
9862,174236336
9863,0
9864,0
9866,329022988
9870,0
9871,0
9872,99390157
9873,0
9875,163315994
9877,37140330
9878,0
9879,133631182
9880,0
9881,261705064
9882,301586834
9885,204572166
9886,0
9891,0
9893,163152257
9895,24696228
9896,61705122
9897,350526584
9899,143631165
9900,0
9902,0
9903,0
9904,0
9906,0
9908,389780130
9909,138858940
9912,318542588
9913,333732885
9915,77348604
9917,0
9920,38395987
9928,0
9930,27832273
9932,0
9933,361226640
9934,0
9937,0
9938,331810506
9939,181857151
9940,0
9942,286061115
9943,64787526
9944,235314491
9945,160881374
9946,0
9948,327768476
9949,352074197
9950,0
9952,185145760
9953,0
9955,0
9956,0
9957,0
9959,5810504
9960,140560672
9961,0
9963,0
9965,172570301
9969,0
9970,251406215
9972,38526187
9974,0
9975,0
9977,0
9980,155017817
9981,0
9982,268484333
9983,27699108
9984,0
9986,0
9987,0
9989,119696281
9990,160831841
9991,48788003
9992,116443627
9994,0
9996,0
9998,0
10000,0
10002,101184672
10006,0
10010,9574298
10012,276727428
10015,372600182
10016,0
10017,64848036
10018,0
10019,11188555
10021,62780429
10022,320324719
10023,0
10024,0
10025,0
10026,0
10027,0
10028,297585213
10029,298808617
10031,0
10032,0
10033,212626921
10034,0
10036,0
10037,161128179
10038,141767958
10040,213937634
10041,0
10042,0
10043,20942439
10044,108256687
10045,0
10048,247086134
10049,284568541
10050,235593544
10052,197393760
10053,290350194
10054,0
10055,29100504
10057,0
10058,378995890
10062,197487810
10063,87579920
10064,0
10066,0
10068,0
10072,296469249
10073,48240184
10075,0
10076,112286409
10078,0
10079,215951948
10080,353151709
10081,0
10082,139176075
10083,49837569
10085,373943148
10090,0
10091,0
10092,149316651
10094,57668025
10101,195380537
10103,0
10106,209613736
10107,221415622
10108,85444651
10109,0
10110,354916361
10111,240803265
10112,183327568
10115,217613131
10118,0
10119,0
10120,246648262
10121,39142765
10122,131501509
10123,0
10125,0
10129,0
10130,0
10132,0
10134,236002244
10135,167764919
10137,112853699
10138,236417819
10140,0
10141,65957866
10143,187511377
10144,0
10145,0
10149,0
10150,208961305
10153,0
10154,66177531
10155,340079473
10158,0
10159,193900258
10160,0
10161,121624768
10162,270870182
10164,288222227
10168,0
10174,325120638
10175,392103718
10176,0
10177,228975025
10179,118000484
10181,150077685
10183,0
10184,0
10187,159319151
10188,0
10189,0
10190,0
10191,310646473
10193,104625216
10194,37778311
10196,0
10197,0
10198,0
10199,0
10201,0
10202,0
10205,226225048
10206,229637927
10209,309267892
10210,0
10212,161817209
10213,379134558
10214,92165422
10215,16472597
10216,299528389
10217,0
10218,215680486
10220,183142897
10223,139676406
10225,16929194
10226,0
10227,0
10230,219179309
10232,0
10233,64390874
10234,246372675
10235,60062393
10236,119235230
10237,355658640
10238,0
10239,133932242
10240,381013223
10241,27063008
10242,286939358
10243,0
10245,216071425
10247,0
10248,0
10250,2998018
10252,0
10254,162930334
10255,0
10257,243590884
10258,402289223
10259,0
10260,0
10263,0
10264,0
10265,280562654
10267,0
10268,267232616
10270,0
10271,214824554
10272,0
10273,0
10274,326877513
10275,356119760
10276,0
10278,0
10279,0
10280,0
10281,0
10282,0
10283,185468317
10284,0
10285,70188619
10286,120554776
10288,106341425
10290,173192704
10291,0
10294,0
10297,76293715
10299,0
10300,0
10301,0
10302,0
10303,136673662
10304,281206017
10309,226832740
10310,37185854
10314,400303890
10315,25883891
10318,0
10320,0
10322,246170125
10323,0
10324,0
10327,0
10328,172931246
10329,245538687
10331,215228041
10332,0
10333,350919926
10334,0
10335,351381073
10336,259070344
10337,0
10338,154533568
10339,143811357
10340,54512131
10341,220696784
10344,56562432
10347,0
10349,0
10350,0
10351,0
10352,173998648
10356,403851838
10360,270846539
10361,0
10362,0
10363,0
10364,171686678
10369,0
10378,0
10379,129619489
10380,381916777
10381,49241521
10385,0
10387,0
10388,35160675
10389,0
10392,245381229
10394,169832156
10396,174896296
10397,0
10398,0
10399,0
10402,316912131
10403,0
10405,301717190
10406,0
10409,0
10410,0
10412,255576662
10413,0
10417,0
10418,44529281
10419,0
10420,0
10421,124118862
10422,0
10423,0
10425,0
10426,108110263
10427,0
10429,0
10431,123339153
10432,271378947
10434,64153148
10438,17691687
10445,0
10446,336411812
10447,0
10449,0
10452,0
10454,100366360
10455,0
10456,371810080
10458,0
10459,0
10460,3769623
10461,237342395
10464,108407944
10465,128239454
10466,117955608
10467,279502027
10469,0
10470,0
10471,0
10472,280184746
10475,0
10476,0
10477,377142220
10478,0
10479,0
10481,8280327
10482,291276841
10485,293377680
10486,17639488
10489,0
10491,0
10494,0
10496,0
10498,0
10500,93148232
10501,170967256
10502,121534212
10503,307685291
10504,162779867
10505,0
10507,363832024
10508,0
10509,0
10511,0
10512,0
10514,252723064
10517,63506104
10518,0
10519,264519617
10520,347187907
10522,0
10523,83760958
10524,253695368
10525,0
10527,0
10528,147459758
10529,365350977
10531,0
10532,325169472
10533,372423529
10540,140142303
10542,50754310
10543,384530762
10544,11881954
10547,0
10548,161941434
10551,0
10554,161964404
10556,299955652
10557,0
10559,23773761
10561,0
10562,0
10563,72877935
10564,158661309
10565,112110385
10566,167791649
10567,232744735
10568,0
10569,341063724
10571,91747360
10572,0
10576,351069490
10578,0
10580,0
10582,132690080
10584,0
10585,120401582
10587,0
10588,118439137
10589,0
10590,19743485
10591,0
10592,55091650
10593,201259360
10594,0
10598,0
10599,67359616
10600,197585048
10601,0
10603,0
10605,0
10607,85603102
10608,0
10609,384538518
10610,0
10611,0
10613,4201978
10615,299095888
10616,253080700
10617,0
10618,345701490
10620,272960202
10621,0
10622,0
10623,0
10624,0
10625,0
10628,0
10629,187428040
10630,92812723
10635,52125338
10637,278243696
10638,281052804
10640,0
10641,308384412
10643,299533640
10644,287603426
10645,0
10648,0
10649,188110664
10650,0
10653,0
10654,306077402
10658,0
10659,336873926
10660,0
10661,183774468
10662,14136232
10664,0
10666,0
10668,308506361
10670,0
10671,0
10672,0
10673,195020497
10674,0
10677,0
10678,196392359
10679,226875764
10680,305916188
10682,0
10686,63091567
10688,0
10689,0
10692,0
10694,10804866
10699,0
10700,384551652
10703,267616187
10708,337553658
10709,50672257
10710,0
10713,250978861
10714,0
10715,146011347
10716,264522153
10720,399691344
10722,350665056
10723,200538609
10725,53012018
10726,273464341
10727,0
10728,0
10730,155841420
10732,273689920
10733,35971748
10734,306931036
10735,242664928
10736,0
10737,0
10739,0
10740,342365312
10741,34251395
10743,94610561
10745,0
10746,371101059
10750,0
10751,13531093
10753,192494988
10755,0
10757,0
10760,0
10761,249087594
10762,308853922
10765,0
10768,0
10769,0
10770,0
10771,20043985
10772,36799097
10773,0
10779,281029658
10781,8722026
10783,0
10784,0
10785,232897370
10788,0
10789,145942509
10792,0
10795,176613191
10796,0
10797,381287968
10798,300930741
10799,229442497
10800,0
10802,0
10803,0
10804,350814373
10805,0
10807,0
10808,0
10812,0
10813,0
10814,96319121
10816,378228621
10817,107287655
10821,72439720
10823,350851991
10824,178987524
10825,26152301
10826,192109920
10827,0
10828,99605182
10829,0
10830,89554433
10832,28913966
10833,0
10834,0
10835,0
10836,360619593
10837,0
10839,107070680
10840,0
10841,0
10842,0
10843,0
10844,0
10845,301808002
10846,169531904
10847,0
10852,0
10853,338296786
10855,0
10856,0
10857,0
10859,0
10861,0
10862,375756808
10863,0
10864,245450593
10865,0
10866,0
10867,194905699
10868,0
10869,0
10871,0
10873,185336096
10874,347049528
10875,109956948
10876,0
10879,357859414
10881,0
10882,351441013
10884,0
10885,0
10886,153614863
10887,0
10889,60787628
10892,0
10894,150697113
10895,318182789
10896,273076544
10899,51778660
10900,303534435
10901,130960338
10905,78313438
10906,259634833
10907,43829600
10908,328583503
10909,0
10910,0
10911,0
10912,0
10915,0
10916,264552265
10920,80796732
10921,0
10925,95960273
10926,87533528
10927,0
10928,0
10929,100954524
10930,327634624
10932,138389904
10934,0
10935,290747169
10936,0
10937,47751875
10938,0
10939,51103613
10941,0
10943,0
10944,385335808
10945,0
10946,0
10947,292387949
10949,0
10950,0
10951,0
10952,0
10956,0
10957,69951049
10958,0
10959,0
10960,306059003
10961,30260979
10962,178194169
10963,0
10964,0
10966,212338600
10967,232534626
10968,0
10970,0
10971,119984961
10973,144512624
10975,356059811
10976,208738202
10979,16867712
10980,0
10981,85433109
10983,389233089
10984,334108200
10987,0
10989,0
10990,388772951
10991,0
10992,363033067
10996,0
10997,133561329
10998,0
10999,0
11000,0
11001,0
11002,0
11003,197193685
11005,0
11006,13044321
11007,0
11008,0
11009,232534973
11010,0
11012,0
11014,330383664
11017,0
11018,0
11020,0
11021,43415968
11024,0
11026,118264135
11028,290325300
11029,251122873
11031,0
11034,61302023
11037,234182686
11038,260698672
11039,342800728
11040,185604889
11041,0
11042,0
11045,235252848
11046,146690536
11047,387488391
11048,0
11050,0
11051,130255387
11054,0
11055,7885735
11057,0
11058,162887234
11060,173236644
11061,0
11062,363080034
11063,113588889
11065,350713370
11067,0
11068,41740194
11073,125714463
11076,277838905
11078,166685141
11079,0
11081,79857054
11082,1069834
11087,0
11089,361014385
11090,0
11091,310716514
11093,286329086
11095,0
11096,0
11097,126274187
11098,0
11099,0
11101,0
11102,0
11103,59198167
11105,0
11106,0
11108,0
11109,274830394
11110,0
11111,300825996
11112,0
11114,288807693
11115,0
11116,0
11117,67523093
11118,0
11119,291480742
11120,0
11121,240763751
11122,0
11123,0
11126,0
11127,291976
11130,0
11131,336105795
11132,353891498
11135,98097028
11137,0
11139,0
11140,255017012
11141,10143051
11143,364484480
11145,0
11146,79702594
11150,66553110
11151,40759546
11154,0
11155,0
11156,0
11157,0
11158,394865508
11159,135690538
11160,0
11161,0
11162,0
11164,186143049
11167,156631376
11168,0
11169,0
11170,355243670
11172,0
11173,0
11174,108135626
11177,0
11178,115052027
11183,0
11184,194488270
11185,72409449
11187,0
11191,0
11192,0
11194,387839497
11195,0
11196,335709976
11197,312605224
11200,18027949
11201,353385409
11203,0
11204,182490249
